EDGE_ID,FROM_ID,TO_ID,NAME,PRIORITY,TYPE
-8734741#3,62626003,62626000,New York Avenue,4,highway.residential
-8734743#0,62626051,62626036,New York Avenue,4,highway.residential
-8734743#1,62626058,62626051,New York Avenue,4,highway.residential
-8734743#2,62626071,62626058,New York Avenue,4,highway.residential
-8734743#3,62626074,62626071,New York Avenue,4,highway.residential
-8734743#4,62626076,62626074,New York Avenue,4,highway.residential
-8734743#5,62626078,62626076,New York Avenue,4,highway.residential
-8734743#6,62626080,62626078,New York Avenue,4,highway.residential
-8734743#7,1350502134,62626080,New York Avenue,4,highway.residential
-8734743#8,62626084,1350502134,New York Avenue,4,highway.residential
-8734889#0,62627770,62627768,Venness Street,4,highway.residential
-8734889#1,62627772,62627770,Venness Street,4,highway.residential
-8734889#2,62627774,62627772,Venness Street,4,highway.residential
-8735015#0,62629040,62629039,18th Street,4,highway.residential
-8735015#1,62629042,62629040,18th Street,4,highway.residential
-8735015#2,62629046,62629042,18th Street,4,highway.residential
-8735015#3,2558891193,62629046,18th Street,4,highway.residential
-8735015#4,cluster_62629047_62629062,2558891193,18th Street,4,highway.residential
-8735019#0,62629063,cluster_62629047_62629062,18th Street,4,highway.residential
-8735019#1,62629064,62629063,18th Street,4,highway.residential
-8735019#2,62629065,62629064,18th Street,4,highway.residential
-8735064#0,62629575,62629574,Liberty Avenue,4,highway.residential
-8735064#1,62629577,62629575,Liberty Avenue,4,highway.residential
-8735064#2,cluster_4663102303_62629578,62629577,Liberty Avenue,4,highway.residential
-8735064#4,cluster_4663102352_62629579,cluster_4663102303_62629578,Liberty Avenue,4,highway.residential
-8735064#6,1350502043,cluster_4663102352_62629579,Liberty Avenue,4,highway.residential
-8735064#7,62629580,1350502043,Liberty Avenue,4,highway.residential
-8735065#0,62629583,62629582,Liberty Avenue,4,highway.residential
-8735065#1,62629584,62629583,Liberty Avenue,4,highway.residential
-8735065#2,62629586,62629584,Liberty Avenue,4,highway.residential
-8735065#3,62629588,62629586,Liberty Avenue,4,highway.residential
-8735378,62633673,62633662,Parke Lane,4,highway.residential
-8735923#0,cluster_4706460839_62639193,62639192,Forest Street,4,highway.residential
-8735923#2,62639195,cluster_4706460839_62639193,Forest Street,4,highway.residential
-8735923#3,62639197,62639195,Forest Street,4,highway.residential
-8735923#4,62639200,62639197,Forest Street,4,highway.residential
-8735923#5,4706460847,62639200,Forest Street,4,highway.residential
-8735923#6,62639203,4706460847,Forest Street,4,highway.residential
-8735923#7,62639205,62639203,Forest Street,4,highway.residential
-8735927,62639223,62639212,Forest Street,4,highway.residential
-8736049#0,62640257,62640253,Davis Street,4,highway.residential
-8736049#1,62640258,62640257,Davis Street,4,highway.residential
-8736049#2,62629046,62640258,Davis Street,4,highway.residential
-8736049#3,62640259,62629046,Davis Street,4,highway.residential
-8736049#4,62640261,62640259,Davis Street,4,highway.residential
-8736049#5,62640263,62640261,Davis Street,4,highway.residential
-8736049#6,62640265,62640263,Davis Street,4,highway.residential
-8736049#7,62640266,62640265,Davis Street,4,highway.residential
-8736049#8,1602839366,62640266,Davis Street,4,highway.residential
-8736049#9,62640267,1602839366,Davis Street,4,highway.residential
-8736052#0,62640274,62640272,Davis Street,4,highway.residential
-8736052#1,62640275,62640274,Davis Street,4,highway.residential
-8736052#2,62640276,62640275,Davis Street,4,highway.residential
-8736052#3,62640278,62640276,Davis Street,4,highway.residential
-8736052#4,62640281,62640278,Davis Street,4,highway.residential
-8736052#5,62640282,62640281,Davis Street,4,highway.residential
-8736052#6,62640284,62640282,Davis Street,4,highway.residential
-8736052#7,62640286,62640284,Davis Street,4,highway.residential
-8736061#0,62640317,62640313,Davis Street,4,highway.residential
-8736061#1,62640321,62640317,Davis Street,4,highway.residential
-8736061#2,62544502,62640321,Davis Street,4,highway.residential
-8736061#3,62640323,62544502,Davis Street,4,highway.residential
-8736061#4,62640326,62640323,Davis Street,4,highway.residential
-8736601#0,62645907,62645900,River Drive,4,highway.residential
-8736601#1,62645909,62645907,River Drive,4,highway.residential
-8736728,62646920,62646918,Vassar Street,5,highway.unclassified
-8736978#0,62648033,62648031,Marshall Street,5,highway.unclassified
-8736978#1,62648038,62648033,Marshall Street,5,highway.unclassified
-8738696#0,62656537,cluster_62656530_62898708,Central Avenue,6,highway.tertiary
-8738696#1,cluster_5192479135_62656541,62656537,Central Avenue,6,highway.tertiary
-8738696#10,5879560270,62656556,Central Avenue,6,highway.tertiary
-8738696#11,1611272335,5879560270,Central Avenue,6,highway.tertiary
-8738696#12,62656566,1611272335,Central Avenue,6,highway.tertiary
-8738696#3,5192479131,cluster_5192479135_62656541,Central Avenue,6,highway.tertiary
-8738696#4,62656543,5192479131,Central Avenue,6,highway.tertiary
-8738696#5,62656549,62656543,Central Avenue,6,highway.tertiary
-8738696#6,62656552,62656549,Central Avenue,6,highway.tertiary
-8738696#7,62656554,62656552,Central Avenue,6,highway.tertiary
-8738696#8,5879560527,62656554,Central Avenue,6,highway.tertiary
-8738696#9,62656556,5879560527,Central Avenue,6,highway.tertiary
-8738810#0,62657467,62657465,Lindbergh Street,4,highway.residential
-8738810#1,62657469,62657467,Lindbergh Street,4,highway.residential
-8738810#2,cluster_62657453_62657470,62657469,Lindbergh Street,4,highway.residential
-8738886,62658221,62658210,Garfield Street,4,highway.residential
-8738937#0,cluster_62658609_62658611_62658612,62658604,17th Street,4,highway.residential
-8738937#10,62658621,4895440204,17th Street,4,highway.residential
-8738937#11,62658622,62658621,17th Street,4,highway.residential
-8738937#12,4895440185,62658622,17th Street,4,highway.residential
-8738937#13,62658625,4895440185,17th Street,4,highway.residential
-8738937#14,4895440188,62658625,17th Street,4,highway.residential
-8738937#15,62658626,4895440188,17th Street,4,highway.residential
-8738937#16,1595639456,62658626,17th Street,4,highway.residential
-8738937#17,62602905,1595639456,17th Street,4,highway.residential
-8738937#3,62658615,cluster_62658609_62658611_62658612,17th Street,4,highway.residential
-8738937#4,cluster_62658616_62658617,62658615,17th Street,4,highway.residential
-8738937#6,4895443924,cluster_62658616_62658617,17th Street,4,highway.residential
-8738937#7,4895443923,4895443924,17th Street,4,highway.residential
-8738937#8,62658619,4895443923,17th Street,4,highway.residential
-8738937#9,4895440204,62658619,17th Street,4,highway.residential
-8738945#0,62658713,62658711,17th Street,4,highway.residential
-8738945#1,62658715,62658713,17th Street,4,highway.residential
-8738945#2,62640258,62658715,17th Street,4,highway.residential
-8738945#3,2558891168,62640258,17th Street,4,highway.residential
-8738945#4,62658717,2558891168,17th Street,4,highway.residential
-8738953#0,62658762,62658760,17th Street,4,highway.residential
-8738953#1,62658764,62658762,17th Street,4,highway.residential
-8738953#2,62658766,62658764,17th Street,4,highway.residential
-8738989#0,62657459,62659027,Alkali Street,4,highway.residential
-8738989#1,62659030,62657459,Alkali Street,4,highway.residential
-8738989#10,2558891178,62659071,Alkali Street,4,highway.residential
-8738989#11,62659074,2558891178,Alkali Street,4,highway.residential
-8738989#12,62659076,62659074,Alkali Street,4,highway.residential
-8738989#2,62659032,62659030,Alkali Street,4,highway.residential
-8738989#3,62659034,62659032,Alkali Street,4,highway.residential
-8738989#4,62659036,62659034,Alkali Street,4,highway.residential
-8738989#5,62679597,62659036,Alkali Street,4,highway.residential
-8738989#6,62659063,62679597,Alkali Street,4,highway.residential
-8738989#7,62659066,62659063,Alkali Street,4,highway.residential
-8738989#8,62659068,62659066,Alkali Street,4,highway.residential
-8738989#9,62659071,62659068,Alkali Street,4,highway.residential
-8738990#0,62659044,62659043,Alkali Street,4,highway.residential
-8738990#1,62659047,62659044,Alkali Street,4,highway.residential
-8738990#2,62544500,62659047,Alkali Street,4,highway.residential
-8738990#3,62659049,62544500,Alkali Street,4,highway.residential
-8739290#0,1315585300,62662432,Maple Street,4,highway.residential
-8739290#1,cluster_1599440485_62662434,1315585300,Maple Street,4,highway.residential
-8739302#0,62662536,62662531,Maple Street,4,highway.residential
-8739302#1,62662539,62662536,Maple Street,4,highway.residential
-8739302#2,62662541,62662539,Maple Street,4,highway.residential
-8739305#0,62662548,62662546,Maple Street,4,highway.residential
-8739305#1,62658622,62662548,Maple Street,4,highway.residential
-8739305#2,cluster_62662552_62662657,62658622,Maple Street,4,highway.residential
-8739323,62662659,cluster_62662552_62662657,Maple Street,4,highway.residential
-8739758#0,cluster_62666502_62666504,62666498,Emmons Boulevard,6,highway.tertiary
-8739758#10,62666536,62666528,Emmons Boulevard,6,highway.tertiary
-8739758#11,62666541,62666536,Emmons Boulevard,6,highway.tertiary
-8739758#12,62666544,62666541,Emmons Boulevard,6,highway.tertiary
-8739758#2,62666506,cluster_62666502_62666504,Emmons Boulevard,6,highway.tertiary
-8739758#3,62666509,62666506,Emmons Boulevard,6,highway.tertiary
-8739758#4,62666511,62666509,Emmons Boulevard,6,highway.tertiary
-8739758#5,1352537090,62666511,Emmons Boulevard,6,highway.tertiary
-8739758#6,62690614,1352537090,Emmons Boulevard,6,highway.tertiary
-8739758#7,62666515,62690614,Emmons Boulevard,6,highway.tertiary
-8739758#8,62666517,62666515,Emmons Boulevard,6,highway.tertiary
-8739758#9,62666528,62666517,Emmons Boulevard,6,highway.tertiary
-8739937#0,62668294,62668283,Vreeland Street,4,highway.residential
-8739937#1,62668296,62668294,Vreeland Street,4,highway.residential
-8740222#0,63029571,62908301,North Drive,4,highway.residential
-8740222#1,4674545240,63029571,North Drive,4,highway.residential
-8740222#2,62666541,4674545240,North Drive,4,highway.residential
-8740455#0,62672657,cluster_62672655_62672708,22nd Street,4,highway.residential
-8740455#1,62672660,62672657,22nd Street,4,highway.residential
-8740455#2,cluster_62672662_62672691,62672660,22nd Street,4,highway.residential
-8740462#0,62672693,cluster_62672662_62672691,22nd Street,4,highway.residential
-8740462#1,1611146903,62672693,22nd Street,4,highway.residential
-8740462#2,62602933,1611146903,22nd Street,4,highway.residential
-8740463#0,62619069,62672697,22nd Street,4,highway.residential
-8740463#1,cluster_62672701_62672703,62619069,22nd Street,4,highway.residential
-8740463#3,62672706,cluster_62672701_62672703,22nd Street,4,highway.residential
-8740463#4,62640265,62672706,22nd Street,4,highway.residential
-8740463#5,2558891189,62640265,22nd Street,4,highway.residential
-8740463#6,cluster_62672655_62672708,2558891189,22nd Street,4,highway.residential
-8740500#0,2558891173,62659074,14th Street,4,highway.residential
-8740500#1,62672963,2558891173,14th Street,4,highway.residential
-8740502,4679979159,62672966,14th Street,4,highway.residential
-8740849#0,62675844,cluster_2558599386_62675841,Balsam Street,4,highway.residential
-8740849#1,62675845,62675844,Balsam Street,4,highway.residential
-8741214#0,62678447,62678445,Colvin Street,4,highway.residential
-8741214#1,62678449,62678447,Colvin Street,4,highway.residential
-8741214#10,62868535,62678444,Colvin Street,4,highway.residential
-8741214#2,62678452,62678449,Colvin Street,4,highway.residential
-8741214#3,62678454,62678452,Colvin Street,4,highway.residential
-8741214#4,62678457,62678454,Colvin Street,4,highway.residential
-8741214#5,62678459,62678457,Colvin Street,4,highway.residential
-8741214#6,62678461,62678459,Colvin Street,4,highway.residential
-8741214#7,62678462,62678461,Colvin Street,4,highway.residential
-8741214#8,62678465,62678462,Colvin Street,4,highway.residential
-8741214#9,62678444,62678465,Colvin Street,4,highway.residential
-8741521#0,62681057,62681047,Perry Place,4,highway.residential
-8741521#1,5698809852,62681057,Perry Place,4,highway.residential
-8741521#2,62681058,5698809852,Perry Place,4,highway.residential
-8741523#0,62681063,62681061,Perry Place,4,highway.residential
-8741523#1,62681066,62681063,Perry Place,4,highway.residential
-8741523#2,62681067,62681066,Perry Place,4,highway.residential
-8741523#3,62681068,62681067,Perry Place,4,highway.residential
-8741524,62645900,62681074,Perry Place,4,highway.residential
-8742890#0,62695536,62695533,Moran Avenue,4,highway.residential
-8742890#1,62695539,62695536,Moran Avenue,4,highway.residential
-8742890#2,62695541,62695539,Moran Avenue,4,highway.residential
-8742890#3,62695543,62695541,Moran Avenue,4,highway.residential
-8742890#4,62695548,62695543,Moran Avenue,4,highway.residential
-8742898#0,62695739,62695737,Oakdale Street,4,highway.residential
-8742898#1,62695743,62695739,Oakdale Street,4,highway.residential
-8742898#2,62695745,62695743,Oakdale Street,4,highway.residential
-8742898#3,62695752,62695745,Oakdale Street,4,highway.residential
-8743279#0,62701489,62701487,Grove Street,4,highway.residential
-8743279#1,62672960,62701489,Grove Street,4,highway.residential
-8743279#10,cluster_62701456_62701498,cluster_62629054_62629055,Grove Street,4,highway.residential
-8743279#12,cluster_62701458_62701460,cluster_62701456_62701498,Grove Street,4,highway.residential
-8743279#14,62701463,cluster_62701458_62701460,Grove Street,4,highway.residential
-8743279#15,62672642,62701463,Grove Street,4,highway.residential
-8743279#16,1611197376,62672642,Grove Street,4,highway.residential
-8743279#17,62701465,1611197376,Grove Street,4,highway.residential
-8743279#18,1611197431,62701465,Grove Street,4,highway.residential
-8743279#19,1611201029,1611197431,Grove Street,4,highway.residential
-8743279#2,62672966,62672960,Grove Street,4,highway.residential
-8743279#20,62701467,1611201029,Grove Street,4,highway.residential
-8743279#3,62701492,62672966,Grove Street,4,highway.residential
-8743279#4,cluster_62701494_62701496,62701492,Grove Street,4,highway.residential
-8743279#6,cluster_62658680_62658750,cluster_62701494_62701496,Grove Street,4,highway.residential
-8743279#8,cluster_62629054_62629055,cluster_62658680_62658750,Grove Street,4,highway.residential
-8743284#1,cluster_4706460841_62701544,cluster_590840676_62701542,Grove Street,5,highway.unclassified
-8743284#3,62701547,cluster_4706460841_62701544,Grove Street,5,highway.unclassified
-8743284#4,62701551,62701547,Grove Street,5,highway.unclassified
-8743284#5,62701555,62701551,Grove Street,5,highway.unclassified
-8743284#6,62701558,62701555,Grove Street,5,highway.unclassified
-8743284#7,62701560,62701558,Grove Street,5,highway.unclassified
-8743457#0,62704503,62670612,9th Street,4,highway.residential
-8743457#1,62704507,62704503,9th Street,4,highway.residential
-8743457#2,62704509,62704507,9th Street,4,highway.residential
-8743465#0,62704581,62704579,9th Street,4,highway.residential
