JUNCT_ID,X,Y,TYPE
62870382,6434.24,12526.41,priority
62870383,6434.04,12410.63,priority
62870386,6433.92,12294.53,priority
62870387,6433.57,12038.53,priority
62870389,6434.35,11742.87,priority
62870644,3650.79,14249.60,priority
62870646,3650.84,13865.14,right_before_left
62870648,3652.23,13587.88,priority
62870650,3652.82,13498.08,priority
62870652,3653.24,13408.07,priority
62870654,3654.70,13139.91,priority
62870657,3656.17,12958.54,priority
62870659,3658.93,12695.79,priority
62870661,3659.73,12607.88,priority
62870663,3660.69,12519.75,right_before_left
62870666,3661.53,12433.17,priority
62870668,3663.26,12255.89,priority
62870670,3663.87,12166.88,priority
62870672,3664.48,12077.86,priority
62870674,3665.09,11988.73,priority
62870677,3666.15,11810.92,priority
62870679,3666.76,11721.90,priority
62870681,3667.20,11632.89,priority
62870683,3668.27,11355.52,priority
62870685,3667.78,11155.86,priority
62870687,3667.56,11053.42,priority
62870688,3667.28,10955.76,priority
62870689,3667.06,10850.43,priority
62870690,3666.90,10753.66,priority
62870693,3666.70,10655.55,priority
62872487,3854.08,14621.84,priority
62873273,6710.79,14933.77,priority
62873276,6671.32,14943.32,priority
62873280,6665.40,14947.92,priority
62878214,2350.54,10656.95,priority
62879090,5747.07,14071.58,priority
62879094,5742.18,13542.92,priority
62879100,5718.71,10487.83,priority
62879127,5714.14,12524.73,priority
62879159,5777.35,11331.72,priority
62879164,5777.09,11215.68,priority
62879166,5776.83,11099.80,priority
62879168,5776.58,10984.14,priority
62879170,5776.32,10868.45,priority
62879172,5775.89,10668.60,priority
62879182,5782.75,12037.63,priority
62881431,4158.22,10440.86,priority
62881433,4157.87,10246.08,priority
62881445,4143.36,14011.98,priority
62881449,4165.74,12490.59,priority
62881506,4159.73,11178.94,priority
62881507,4160.04,10874.15,priority
62885473,3326.62,10855.83,priority
62886158,6303.29,11098.98,priority
62886163,6170.43,11099.28,priority
62886165,5908.27,11099.90,priority
62886180,5644.60,11099.81,priority
62886181,5477.51,11100.05,priority
62886196,5198.24,11028.03,priority
62891948,6412.08,15010.54,priority
62891951,6138.79,15006.00,priority
62891953,5892.84,15003.00,priority
62891957,5491.66,14996.18,priority
62891960,5359.77,14998.87,priority
62891961,5156.74,14996.25,priority
62891962,4635.58,14989.20,priority
62891963,4400.99,14986.08,priority
62892042,5094.92,14220.81,priority
62892048,4668.70,14212.56,priority
62892051,4409.54,14209.07,priority
62892973,5630.83,12107.45,priority
62893007,4477.04,12106.74,priority
62893861,4077.97,9049.42,priority
62894303,6292.75,14027.21,priority
62897442,5273.66,12578.80,priority
62898571,5881.51,10159.04,priority
62898602,6182.49,10693.78,priority
62898613,6412.98,11214.60,priority
62898618,6457.33,11338.83,priority
62898624,6701.56,12038.77,traffic_light
62898631,6702.40,12294.75,priority
62898633,6702.35,12411.09,priority
62898638,6684.63,12527.09,traffic_light
62898640,6664.49,12642.27,priority
62898642,6624.07,12874.06,priority
62898656,6586.94,13294.44,priority
62898662,6572.21,13457.15,traffic_light
62898673,6567.80,13540.82,priority
62898678,6602.06,13943.07,priority
62898682,6615.00,14111.96,traffic_light
62898689,6689.50,14793.53,priority
62898692,6704.38,14892.38,priority
62898696,6763.67,15232.88,priority
62908301,6460.64,15193.98,priority
62910626,4051.74,17238.41,priority
62911799,4071.37,17270.13,priority
62914327,4745.23,10243.32,priority
62914330,4428.69,10245.81,priority
62914665,6589.66,11152.04,priority
62914668,6303.32,11214.93,priority
62914669,6170.57,11215.17,priority
62914671,5908.52,11215.47,priority
62914673,5644.86,11215.91,priority
62914738,5029.90,11172.87,priority
62914741,4767.53,11173.88,priority
62914743,4421.55,11175.37,priority
62914763,5198.40,11232.59,right_before_left
62914765,5029.97,11234.09,right_before_left
62915362,5909.16,12038.23,priority
62915364,5911.22,11627.27,priority
62915451,5908.77,11331.41,priority
62915452,5908.01,10984.03,priority
62915454,5907.76,10868.14,priority
62915455,5907.30,10659.50,priority
62915460,5908.72,14088.93,priority
62915461,5906.61,13542.42,priority
62915468,5821.25,10487.90,priority
62915512,5908.29,12526.04,priority
62915541,5932.04,14092.25,priority
62915555,5909.73,12410.11,priority
62915560,5907.63,12294.27,priority
62915562,5849.84,12038.18,priority
62916622,6498.62,13948.01,priority
62916623,6497.74,13828.03,priority
62916628,6663.02,15229.87,priority
62916658,6566.00,12873.97,priority
62916660,6565.29,12642.54,priority
62916661,6565.17,12526.55,priority
62916663,6565.14,12410.77,priority
62916664,6565.02,12294.55,priority
62916667,6564.75,12038.45,priority
62916673,6566.52,11865.65,priority
62917588,4868.49,10242.30,priority
62917592,5850.44,10166.10,priority
62923531,5241.84,12291.83,priority
62923542,5252.28,12039.56,priority
62923547,5235.75,14067.23,priority
62923550,5236.02,13544.99,priority
62923560,5198.46,11335.70,right_before_left
62923564,5198.30,11131.14,priority
62923566,5197.92,10826.82,priority
62929152,6172.31,12643.15,priority
62929154,6303.03,12642.83,priority
62929157,6783.55,12640.26,priority
62933530,6811.85,12294.66,priority
62933532,6302.82,12294.50,priority
62933535,6171.88,12294.48,priority
62933549,5673.86,12297.70,priority
62933557,5590.42,12297.65,priority
62933565,5413.82,12298.24,priority
62933577,5283.94,12297.31,priority
62933638,4476.90,12289.09,priority
62933640,4451.30,12289.41,priority
62934896,6462.64,14799.03,priority
62935512,5421.81,14066.72,priority
62935520,5055.27,14023.93,priority
62935525,4784.07,13982.17,priority
62935546,4419.81,13864.13,priority
62935554,4105.50,14032.49,priority
62935565,3810.85,14227.38,priority
62935614,6357.53,14110.13,priority
62935615,6264.35,14109.25,priority
62935616,6253.88,14108.67,rail_crossing
62935623,6177.02,14104.41,priority
62935630,5453.02,14066.37,priority
62935635,5661.83,14064.41,priority
62939673,3805.10,15504.01,priority
62939888,6812.05,12410.99,priority
62939890,6811.68,12038.67,priority
62939894,6724.24,11758.98,priority
62940981,5608.71,16581.57,priority
62940994,5144.72,15438.90,priority
62942672,4180.06,9053.59,priority
62943806,4690.38,14107.23,priority
62943810,4411.05,14103.14,priority
62945562,3417.58,10752.27,priority
62946890,5420.67,13543.97,priority
62948749,6170.15,10867.53,priority
62948751,5644.08,10868.76,priority
62948753,5448.43,10869.23,priority
62948942,5001.21,10827.59,priority
62948948,5002.35,10866.01,priority
62948950,4766.70,10868.79,priority
62948952,4421.53,10870.47,priority
62951936,5237.31,12380.39,priority
62954856,4820.18,9038.74,priority
62954868,4280.87,9052.90,priority
62954873,3800.75,9048.95,priority
62957882,5418.62,14149.36,priority
62958164,3252.67,12701.89,priority
62960533,4879.04,12483.84,priority
62960541,4450.14,12486.77,priority
62960545,4121.08,12491.31,priority
62960611,5672.62,12525.90,priority
62960612,5588.95,12526.13,priority
62960613,5412.85,12526.71,priority
62960636,6303.06,12526.28,priority
62960637,6172.17,12526.14,priority
62960639,5846.41,12526.27,priority
62960692,5034.11,15453.49,priority
62960694,4999.12,15457.39,priority
62960698,4629.08,15507.71,priority
62960703,4405.70,15538.75,priority
62965903,3982.30,13134.65,priority
62969218,4477.71,11644.28,priority
62973368,4867.67,10044.43,priority
62973371,4744.89,10045.00,priority
62976252,4409.83,10440.99,priority
62976285,4422.79,13437.71,priority
62976290,4477.11,12015.63,right_before_left
62982842,5565.37,13543.63,priority
62983948,4642.99,15677.03,priority
62984964,4066.21,10500.29,priority
62984970,4072.55,10461.05,priority
62984971,4072.23,10442.17,priority
62984975,4070.88,9865.41,priority
62984978,4073.42,9534.67,priority
62986149,5422.11,15229.18,priority
62986172,5217.71,14270.69,priority
62992625,4784.78,13430.03,priority
62992656,4745.58,10435.54,priority
62996205,6094.72,13459.36,priority
62997258,6170.29,10983.61,priority
62997259,5644.34,10984.26,priority
62997263,5448.54,10985.46,priority
62998565,6100.52,12870.42,priority
62998579,6055.98,12932.39,priority
63000442,3980.91,13492.83,priority
63002736,5002.49,11134.57,priority
63002752,5029.82,11133.98,priority
63004520,5455.36,14450.98,priority
63010465,5282.18,12039.47,priority
63010516,5598.86,12013.94,priority
63010575,6302.55,12038.40,priority
63010576,6171.57,12038.26,priority
63019480,4415.13,14020.36,priority
63019502,4411.49,14055.79,priority
63021434,2961.79,15414.02,priority
63021608,5659.84,13543.23,priority
63021609,5455.61,13543.86,priority
63021619,6112.58,13542.75,priority
63023209,4849.11,16005.38,dead_end
63023210,4805.06,16023.45,dead_end
63024835,5616.00,10487.98,priority
63027176,3249.76,12964.75,priority
63029571,6135.54,15190.97,priority
63029603,6557.50,15226.86,priority
63030245,4100.10,15422.34,priority
63030247,3805.74,15419.77,priority
63031180,6520.84,11315.92,priority
63032137,5645.25,11392.51,priority
63032138,5645.11,11332.04,priority
63032189,5656.16,14384.67,priority
63047630,4879.76,12385.48,priority
63047636,4879.68,12437.49,priority
63047646,6303.03,12410.50,priority
63047648,6172.03,12410.47,priority
63047651,5820.10,12409.71,priority
63048609,5139.34,12874.59,priority
63048878,3981.40,12952.91,priority
63051440,6303.35,11330.49,priority
63051442,6170.72,11330.79,priority
63051445,5566.18,11332.23,priority
63054371,6303.34,12873.94,priority
63054375,6172.59,12872.35,priority
63060489,3809.05,15201.01,priority
63060560,3811.89,14348.69,priority
63060566,3811.36,13860.58,priority
63060624,6333.60,13944.07,priority
63063062,6763.76,14889.55,priority
63067696,6333.74,13766.62,priority
63070532,4692.25,14018.51,priority
63071372,6132.05,15249.71,priority
725879805,5009.38,8875.96,dead_end
731825126,6768.45,16133.55,dead_end
732361676,5068.69,9844.34,rail_crossing
732362071,5094.37,9844.18,rail_crossing
732395426,6392.63,13351.09,rail_crossing
732395433,6583.04,13352.30,rail_crossing
780929042,5643.19,15541.11,right_before_left
780929051,5606.16,15444.88,right_before_left
780929055,5586.68,15454.58,right_before_left
780929058,5648.71,15538.49,right_before_left
911546597,5777.48,11392.20,priority
cluster_1315585701_3738244369,6559.91,11441.76,priority
cluster_1348331193_5056212151,3959.14,11452.47,priority
cluster_1595619147_1595619302_1595619373,6329.20,11390.55,right_before_left
cluster_1595619171_1595619261_3271383643,6303.43,11390.10,priority
cluster_1595619240_1595619264,6392.26,11449.69,priority
cluster_1595619306_1595619341,6256.33,11449.82,priority
cluster_1595639439_1595639452,4990.11,11507.86,priority
cluster_1599403140_1599403473,6785.14,12762.15,priority
cluster_1599440485_62662434,6566.39,11683.45,traffic_light
cluster_1599465293_1599465303,5762.51,9967.91,priority
cluster_1599465299_62776962_62898721,5820.76,10059.62,priority
cluster_1602805975_1602839399,4109.23,13444.13,priority
cluster_1602839343_1602839381,4152.07,13443.21,priority
cluster_1610892416_1610952228,4065.45,13129.44,priority
cluster_1610892420_1610892471,4107.56,13063.36,right_before_left
cluster_1610892445_1610892500_1610892536,4108.94,13093.12,right_before_left
cluster_1610892530_2387844909,4108.74,13168.80,right_before_left
cluster_1610952406_4960995623_62847767,4118.15,13041.99,priority
cluster_1611100265_2419006626,4076.18,11544.27,priority
cluster_1611253151_4895443925,4853.18,11979.85,priority
cluster_1611272200_62858609,4119.59,9847.54,priority
cluster_1611272203_1980634937,5144.81,9860.36,rail_crossing
cluster_1653894066_1653894212,3755.47,10401.62,right_before_left
cluster_1653894113_1821439319,3702.89,10385.90,right_before_left
cluster_1653894147_1653894156,3660.37,10367.50,right_before_left
cluster_1653894157_1653894196,3683.31,10375.28,right_before_left
cluster_1653907094_1653907141,3614.31,10107.52,right_before_left
cluster_1656970448_4679979024,4448.41,10245.50,priority
cluster_1793536938_1793543533,3668.05,11493.24,priority
cluster_1978960561_62898655,6594.55,13115.39,priority
cluster_1980634918_394347674,5140.26,9843.91,rail_crossing
cluster_2419006347_62771814,4154.74,15163.82,priority
cluster_2419006378_62695551,4071.65,14711.60,traffic_light
cluster_2419006478_62868416,4061.79,14197.62,priority
cluster_2419006578_62838454,4119.18,14807.38,priority
cluster_2558599386_62675841,4036.77,11239.75,priority
cluster_2558625144_62868438,4071.81,12481.98,priority
cluster_295220937_62800862,4050.08,14525.69,priority
cluster_3260629362_62832413,4830.54,12170.27,priority
cluster_3260629363_62832553,4853.06,12170.16,priority
cluster_3270517694_3270517719,4421.62,11208.21,right_before_left
cluster_3270517718_3270517721,4421.79,11280.31,right_before_left
cluster_3270523888_62602925,4391.14,11451.57,priority
cluster_3653236549_3653236551,5275.19,14593.74,right_before_left
cluster_3653236550_4665251138,5309.42,14587.09,priority
cluster_3806290362_3806290364,3694.55,10082.74,right_before_left
cluster_3806290435_3806290441,3800.79,10213.44,right_before_left
cluster_3806290451_3806290452,3800.68,10235.04,right_before_left
cluster_3806290460_3806290463,3800.49,10276.35,right_before_left
cluster_3806334267_62914356,4073.60,10243.13,priority
cluster_4584057971_62600893,5598.42,9698.77,priority
cluster_4584057972_4584057973,5516.65,9559.22,priority
cluster_4584057974_4584057975,5480.79,9495.67,priority
cluster_4584057976_4584057977,5388.09,9329.91,priority
cluster_4584057978_4584057979,5374.54,9305.53,priority
cluster_4663102303_62629578,4634.72,15359.49,priority
cluster_4663102304_62939669,4633.98,15422.36,priority
cluster_4663102351_62939670,4398.94,15454.92,priority
cluster_4663102352_62629579,4400.14,15356.26,priority
cluster_4665251162_62800846,5303.07,14547.10,priority
cluster_4705111234_62898608_62997255,6320.13,10981.46,priority
cluster_4706460839_62639193,6033.98,10751.76,priority
cluster_4706460841_62701544,6032.10,10636.59,priority
cluster_4732179483_62868480_62984962,4052.66,10525.52,traffic_light
cluster_4744998267_62868039,4035.94,12080.41,priority
cluster_4895440194_4895440197,5504.15,11862.89,priority
cluster_4895440201_4895440202,4990.04,11866.57,priority
cluster_4895450373_4895450374,5071.71,12827.52,priority
cluster_4932266225_62868008,4035.57,10792.75,priority
cluster_4936743401_62800855,4081.95,14484.69,priority
cluster_5192479135_62656541,5970.09,10430.52,priority
cluster_5449309746_5449309747_62852061_62852086,6706.39,12166.95,traffic_light
cluster_5879560208_5879560260,5556.73,9870.37,right_before_left
cluster_5879560244_5879560248_5879560251,5676.57,10126.11,right_before_left
cluster_590840669_62898604,6273.03,10863.52,priority
cluster_590840676_62701542,6150.53,10630.52,priority
cluster_62544408_62544483,6243.25,13820.07,priority
cluster_62593202_62898717,5999.88,10327.26,priority
cluster_62600894_62601022,5683.20,9837.73,traffic_light
cluster_62602387_62602944,4169.78,11452.05,priority
cluster_62602859_62602953,6499.03,11455.63,traffic_light
cluster_62607255_780929057,5534.69,15468.00,priority
cluster_62629047_62629062,4617.60,13034.95,priority
cluster_62629054_62629055,4585.87,10638.67,priority
cluster_62656530_62898708,6068.99,10470.74,priority
cluster_62657453_62657470,5831.95,14080.60,priority
cluster_62658609_62658611_62658612,4678.65,12179.83,priority
cluster_62658616_62658617,4678.97,12025.48,priority
cluster_62658680_62658750,4670.98,10637.73,priority
cluster_62662552_62662657,4477.60,11729.00,priority
cluster_62666502_62666504,6635.11,15103.57,priority
cluster_62672655_62672708,4249.92,13039.97,priority
cluster_62672662_62672691,4272.73,12292.24,priority
cluster_62672701_62672703,4243.18,13621.25,priority
cluster_62672929_62672931,4990.19,12169.34,priority
cluster_62672939_62672941,4989.93,11813.34,priority
cluster_62672944_62672946,4989.98,11560.22,priority
cluster_62701456_62701498,4500.84,10640.11,priority
cluster_62701458_62701460,4415.98,10641.61,priority
cluster_62701494_62701496,4756.13,10635.77,priority
cluster_62712177_62712208,4342.84,13038.47,priority
cluster_62727954_62855541,3876.88,9848.82,priority
cluster_62729845_62729849,6007.46,14347.17,priority
cluster_62752279_62752283,6040.49,12166.47,priority
cluster_62752315_62752320,6085.11,14099.45,priority
cluster_62760412_62760455,5331.22,13026.79,priority
cluster_62760423_62760425_62760427,5325.86,12157.77,priority
cluster_62799001_62799030,5898.68,14659.73,priority
cluster_62847733_62847735,5746.59,13022.83,priority
cluster_62847745_62847747,5417.06,13025.94,priority
cluster_62847761_62847763,4435.29,13037.33,priority
cluster_62847828_62847829,5117.80,12286.76,priority
cluster_62847830_62847831,5119.70,12168.38,priority
cluster_62852052_62852097,5879.03,12166.55,priority
cluster_62852054_62852094,6171.73,12166.48,priority
cluster_62852056_62852092,6302.60,12166.45,priority
cluster_62852057_62852090,6433.87,12166.47,priority
cluster_62852059_62852088,6564.81,12166.91,priority
cluster_62852063_62852080,6811.03,12164.64,priority
cluster_62852070_62852101,5252.18,12167.51,priority
cluster_62858604_62858607,4164.85,9846.62,priority
cluster_62870298_62870422,6427.09,14111.04,priority
cluster_62881450_62881500,4172.90,12293.91,priority
cluster_62898573_62898720,5916.10,10194.48,priority
cluster_62916614_62916619,6509.94,14111.72,priority
cluster_62935507_62954283,6003.17,14096.06,priority
cluster_62935628_62935636,5575.09,14065.28,priority
